geography,geography_type,indicator_name,indicator_value,indicator_unit,period,period_type,data_source,notes
US National,National,core_cpi_yoy,4.0,%,2021-08-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,4.0,%,2021-09-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,4.6,%,2021-10-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,4.9,%,2021-11-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,5.5,%,2021-12-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,6.0,%,2022-01-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,6.4,%,2022-02-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,6.5,%,2022-03-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,6.2,%,2022-04-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,6.0,%,2022-05-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,5.9,%,2022-06-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,5.9,%,2022-07-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,6.3,%,2022-08-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,6.6,%,2022-09-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,6.3,%,2022-10-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,6.0,%,2022-11-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,5.7,%,2022-12-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,5.6,%,2023-01-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,5.5,%,2023-02-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,5.6,%,2023-03-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,5.5,%,2023-04-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,5.3,%,2023-05-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,4.8,%,2023-06-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,4.7,%,2023-07-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,4.3,%,2023-08-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,4.1,%,2023-09-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,4.0,%,2023-10-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,4.0,%,2023-11-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,3.9,%,2023-12-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,3.9,%,2024-01-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,3.8,%,2024-02-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,3.8,%,2024-03-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,3.6,%,2024-04-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,3.4,%,2024-05-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,3.3,%,2024-06-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,3.2,%,2024-07-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,3.2,%,2024-08-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,3.3,%,2024-09-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_cpi_yoy,3.3,%,2024-10-01,monthly,Bureau of Labor Statistics,Core CPI excluding food and energy
US National,National,core_pce_inflation_yoy,1.6,%,2020-01-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.7,%,2020-02-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.7,%,2020-03-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.0,%,2020-04-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.0,%,2020-05-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.0,%,2020-06-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.3,%,2020-07-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.6,%,2020-08-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.6,%,2020-09-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.4,%,2020-10-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.4,%,2020-11-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.5,%,2020-12-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.5,%,2021-01-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.4,%,2021-02-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,1.8,%,2021-03-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,3.1,%,2021-04-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,3.4,%,2021-05-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,3.7,%,2021-06-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,3.6,%,2021-07-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,3.6,%,2021-08-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,3.7,%,2021-09-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.1,%,2021-10-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.7,%,2021-11-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.9,%,2021-12-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,5.2,%,2022-01-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,5.4,%,2022-02-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,5.2,%,2022-03-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.9,%,2022-04-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.7,%,2022-05-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.8,%,2022-06-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.7,%,2022-07-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.9,%,2022-08-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,5.1,%,2022-09-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,5.0,%,2022-10-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.7,%,2022-11-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.6,%,2022-12-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.7,%,2023-01-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.6,%,2023-02-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.6,%,2023-03-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.7,%,2023-04-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.6,%,2023-05-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.1,%,2023-06-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,4.2,%,2023-07-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,3.9,%,2023-08-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,3.7,%,2023-09-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,3.5,%,2023-10-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,3.2,%,2023-11-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,2.9,%,2023-12-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,2.8,%,2024-01-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,2.8,%,2024-02-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,2.8,%,2024-03-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,2.8,%,2024-04-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,2.6,%,2024-05-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,2.6,%,2024-06-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,2.6,%,2024-07-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,2.7,%,2024-08-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,2.7,%,2024-09-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,core_pce_inflation_yoy,2.8,%,2024-10-01,monthly,Bureau of Economic Analysis,Core PCE inflation YoY
US National,National,corporate_hy_spread,380.0,bps,2020-01-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,445.0,bps,2020-02-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,850.0,bps,2020-03-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,725.0,bps,2020-04-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,620.0,bps,2020-05-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,560.0,bps,2020-06-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,520.0,bps,2020-07-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,485.0,bps,2020-08-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,465.0,bps,2020-09-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,445.0,bps,2020-10-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,425.0,bps,2020-11-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,395.0,bps,2020-12-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,375.0,bps,2021-01-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,355.0,bps,2021-02-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,345.0,bps,2021-03-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,330.0,bps,2021-04-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,315.0,bps,2021-05-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,310.0,bps,2021-06-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,305.0,bps,2021-07-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,310.0,bps,2021-08-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,320.0,bps,2021-09-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,315.0,bps,2021-10-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,310.0,bps,2021-11-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,305.0,bps,2021-12-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,325.0,bps,2022-01-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,350.0,bps,2022-02-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,395.0,bps,2022-03-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,430.0,bps,2022-04-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,460.0,bps,2022-05-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,510.0,bps,2022-06-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,485.0,bps,2022-07-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,465.0,bps,2022-08-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,505.0,bps,2022-09-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,525.0,bps,2022-10-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,475.0,bps,2022-11-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,465.0,bps,2022-12-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,445.0,bps,2023-01-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,420.0,bps,2023-02-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,435.0,bps,2023-03-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,415.0,bps,2023-04-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,395.0,bps,2023-05-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,375.0,bps,2023-06-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,365.0,bps,2023-07-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,380.0,bps,2023-08-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,395.0,bps,2023-09-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,415.0,bps,2023-10-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,385.0,bps,2023-11-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,350.0,bps,2023-12-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,335.0,bps,2024-01-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,320.0,bps,2024-02-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,315.0,bps,2024-03-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,325.0,bps,2024-04-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,315.0,bps,2024-05-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,305.0,bps,2024-06-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,295.0,bps,2024-07-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,305.0,bps,2024-08-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,310.0,bps,2024-09-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_hy_spread,315.0,bps,2024-10-01,monthly,Bloomberg/ICE BofA,High yield corporate bond spread over Treasury
US National,National,corporate_ig_spread,125.0,bps,2020-01-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,145.0,bps,2020-02-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,280.0,bps,2020-03-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,225.0,bps,2020-04-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,185.0,bps,2020-05-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,165.0,bps,2020-06-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,155.0,bps,2020-07-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,145.0,bps,2020-08-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,140.0,bps,2020-09-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,135.0,bps,2020-10-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,130.0,bps,2020-11-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,120.0,bps,2020-12-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,115.0,bps,2021-01-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,110.0,bps,2021-02-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,110.0,bps,2021-03-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,105.0,bps,2021-04-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,100.0,bps,2021-05-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,98.0,bps,2021-06-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,95.0,bps,2021-07-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,95.0,bps,2021-08-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,100.0,bps,2021-09-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,98.0,bps,2021-10-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,95.0,bps,2021-11-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,95.0,bps,2021-12-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,100.0,bps,2022-01-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,105.0,bps,2022-02-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,120.0,bps,2022-03-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,130.0,bps,2022-04-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,140.0,bps,2022-05-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,155.0,bps,2022-06-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,150.0,bps,2022-07-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,145.0,bps,2022-08-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,160.0,bps,2022-09-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,170.0,bps,2022-10-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,155.0,bps,2022-11-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,150.0,bps,2022-12-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,145.0,bps,2023-01-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,135.0,bps,2023-02-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,145.0,bps,2023-03-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,135.0,bps,2023-04-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,125.0,bps,2023-05-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,115.0,bps,2023-06-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,110.0,bps,2023-07-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,115.0,bps,2023-08-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,120.0,bps,2023-09-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,125.0,bps,2023-10-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,115.0,bps,2023-11-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,105.0,bps,2023-12-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,100.0,bps,2024-01-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,95.0,bps,2024-02-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,95.0,bps,2024-03-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,98.0,bps,2024-04-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,95.0,bps,2024-05-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,93.0,bps,2024-06-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,90.0,bps,2024-07-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,92.0,bps,2024-08-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,95.0,bps,2024-09-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,corporate_ig_spread,98.0,bps,2024-10-01,monthly,Bloomberg/ICE BofA,Investment grade corporate bond spread over Treasury
US National,National,cpi_yoy,2.5,%,2020-01-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,2.3,%,2020-02-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,1.5,%,2020-03-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,0.3,%,2020-04-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,0.1,%,2020-05-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,0.6,%,2020-06-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,1.0,%,2020-07-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,1.3,%,2020-08-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,1.4,%,2020-09-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,1.2,%,2020-10-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,1.2,%,2020-11-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,1.4,%,2020-12-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
US National,National,cpi_yoy,1.4,%,2021-01-01,monthly,Bureau of Labor Statistics,Consumer Price Index year-over-year
