geography,geography_type,indicator_name,indicator_value,indicator_unit,period,period_type,data_source,notes
US National,National,coreplus_strategy_allocation,22.0,%,2023-Q4,quarterly,Institutional Investor Surveys,Percentage of capital allocated to core+ strategy
US National,National,coreplus_strategy_allocation,20.0,%,2024-Q1,quarterly,Institutional Investor Surveys,Percentage of capital allocated to core+ strategy
US National,National,coreplus_strategy_allocation,22.0,%,2024-Q2,quarterly,Institutional Investor Surveys,Percentage of capital allocated to core+ strategy
US National,National,coreplus_strategy_allocation,24.0,%,2024-Q3,quarterly,Institutional Investor Surveys,Percentage of capital allocated to core+ strategy
US National,National,coreplus_strategy_allocation,26.0,%,2024-Q4,quarterly,Institutional Investor Surveys,Percentage of capital allocated to core+ strategy
Los Angeles,National,cre_investment_volume,4.2,$B,2020-Q1,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,3.8,$B,2020-Q1,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,2.8,$B,2020-Q1,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,1.2,$B,2020-Q1,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,1.5,$B,2020-Q1,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,2.8,$B,2020-Q2,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,2.5,$B,2020-Q2,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,2.2,$B,2020-Q2,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,0.9,$B,2020-Q2,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,1.1,$B,2020-Q2,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,5.5,$B,2020-Q3,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,4.8,$B,2020-Q3,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,3.8,$B,2020-Q3,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,1.5,$B,2020-Q3,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,2.0,$B,2020-Q3,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,6.8,$B,2020-Q4,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,6.2,$B,2020-Q4,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,4.5,$B,2020-Q4,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,2.1,$B,2020-Q4,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,2.8,$B,2020-Q4,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,7.2,$B,2021-Q1,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,6.8,$B,2021-Q1,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,5.2,$B,2021-Q1,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,2.8,$B,2021-Q1,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,3.5,$B,2021-Q1,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,8.5,$B,2021-Q2,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,7.8,$B,2021-Q2,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,6.5,$B,2021-Q2,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,3.5,$B,2021-Q2,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,4.2,$B,2021-Q2,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,9.2,$B,2021-Q3,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,8.5,$B,2021-Q3,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,7.2,$B,2021-Q3,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,4.2,$B,2021-Q3,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,4.8,$B,2021-Q3,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,10.5,$B,2021-Q4,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,10.2,$B,2021-Q4,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,8.5,$B,2021-Q4,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,5.2,$B,2021-Q4,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,5.8,$B,2021-Q4,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,9.8,$B,2022-Q1,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,9.5,$B,2022-Q1,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,8.2,$B,2022-Q1,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,5.5,$B,2022-Q1,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,5.5,$B,2022-Q1,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,8.5,$B,2022-Q2,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,8.2,$B,2022-Q2,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,7.5,$B,2022-Q2,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,5.0,$B,2022-Q2,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,4.8,$B,2022-Q2,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,7.2,$B,2022-Q3,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,7.0,$B,2022-Q3,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,6.8,$B,2022-Q3,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,4.5,$B,2022-Q3,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,4.0,$B,2022-Q3,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,5.8,$B,2022-Q4,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,5.5,$B,2022-Q4,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,5.5,$B,2022-Q4,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,3.8,$B,2022-Q4,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,3.2,$B,2022-Q4,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,4.5,$B,2023-Q1,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,4.2,$B,2023-Q1,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,4.8,$B,2023-Q1,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,3.2,$B,2023-Q1,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,2.8,$B,2023-Q1,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,4.2,$B,2023-Q2,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,3.8,$B,2023-Q2,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,4.5,$B,2023-Q2,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,3.0,$B,2023-Q2,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,2.5,$B,2023-Q2,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,4.8,$B,2023-Q3,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,4.5,$B,2023-Q3,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,5.2,$B,2023-Q3,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,3.5,$B,2023-Q3,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,3.0,$B,2023-Q3,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,5.5,$B,2023-Q4,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,5.2,$B,2023-Q4,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,6.2,$B,2023-Q4,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,4.2,$B,2023-Q4,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,3.8,$B,2023-Q4,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,5.2,$B,2024-Q1,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,5.0,$B,2024-Q1,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,6.8,$B,2024-Q1,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,4.8,$B,2024-Q1,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,4.2,$B,2024-Q1,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,5.5,$B,2024-Q2,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,5.5,$B,2024-Q2,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,7.2,$B,2024-Q2,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,5.2,$B,2024-Q2,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,4.8,$B,2024-Q2,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,6.2,$B,2024-Q3,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,6.0,$B,2024-Q3,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,7.8,$B,2024-Q3,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,5.8,$B,2024-Q3,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,5.2,$B,2024-Q3,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
Los Angeles,National,cre_investment_volume,7.5,$B,2024-Q4,quarterly,Real Capital Analytics,CRE investment volume in Los Angeles metro
New York,National,cre_investment_volume,7.2,$B,2024-Q4,quarterly,Real Capital Analytics,CRE investment volume in New York metro
Dallas,National,cre_investment_volume,8.5,$B,2024-Q4,quarterly,Real Capital Analytics,CRE investment volume in Dallas metro
Austin,National,cre_investment_volume,6.5,$B,2024-Q4,quarterly,Real Capital Analytics,CRE investment volume in Austin metro
Miami,National,cre_investment_volume,6.0,$B,2024-Q4,quarterly,Real Capital Analytics,CRE investment volume in Miami metro
US National,National,distressed_asset_volume,8.5,$B,2020-Q1,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,12.3,$B,2020-Q2,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,6.8,$B,2020-Q3,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,4.2,$B,2020-Q4,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,3.5,$B,2021-Q1,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,2.8,$B,2021-Q2,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,2.3,$B,2021-Q3,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,1.8,$B,2021-Q4,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,2.5,$B,2022-Q1,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,3.8,$B,2022-Q2,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,5.2,$B,2022-Q3,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,8.5,$B,2022-Q4,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,12.8,$B,2023-Q1,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,15.2,$B,2023-Q2,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,13.5,$B,2023-Q3,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,10.2,$B,2023-Q4,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,8.5,$B,2024-Q1,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,6.8,$B,2024-Q2,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,5.2,$B,2024-Q3,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,distressed_asset_volume,3.8,$B,2024-Q4,quarterly,Trepp/CoStar,Distressed asset acquisition volume
US National,National,foreclosure_reo_volume,2.3,$B,2020-Q1,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,4.5,$B,2020-Q2,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,3.2,$B,2020-Q3,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,1.8,$B,2020-Q4,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,1.2,$B,2021-Q1,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,0.8,$B,2021-Q2,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,0.6,$B,2021-Q3,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,0.5,$B,2021-Q4,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,0.8,$B,2022-Q1,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,1.5,$B,2022-Q2,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,2.3,$B,2022-Q3,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,3.8,$B,2022-Q4,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,5.2,$B,2023-Q1,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,6.5,$B,2023-Q2,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,5.8,$B,2023-Q3,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,4.2,$B,2023-Q4,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,3.2,$B,2024-Q1,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,2.2,$B,2024-Q2,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,1.5,$B,2024-Q3,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreclosure_reo_volume,0.8,$B,2024-Q4,quarterly,Mortgage Bankers Association/CoStar,Real estate owned (REO) and foreclosure sales
US National,National,foreign_americas_capital_inflows,0.8,$B,2020-Q1,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,0.6,$B,2020-Q2,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,1.3,$B,2020-Q3,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,1.9,$B,2020-Q4,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,2.4,$B,2021-Q1,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,3.0,$B,2021-Q2,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,3.5,$B,2021-Q3,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,5.2,$B,2021-Q4,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,3.8,$B,2022-Q1,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,2.8,$B,2022-Q2,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,2.0,$B,2022-Q3,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,1.2,$B,2022-Q4,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,0.8,$B,2023-Q1,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,0.7,$B,2023-Q2,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,1.0,$B,2023-Q3,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,1.3,$B,2023-Q4,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,1.3,$B,2024-Q1,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,1.6,$B,2024-Q2,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,2.0,$B,2024-Q3,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_americas_capital_inflows,2.8,$B,2024-Q4,quarterly,AFIRE,Americas (Canada/Mexico) capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,1.2,$B,2020-Q1,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,0.8,$B,2020-Q2,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,1.9,$B,2020-Q3,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,2.8,$B,2020-Q4,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,3.8,$B,2021-Q1,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,4.9,$B,2021-Q2,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,5.8,$B,2021-Q3,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,8.5,$B,2021-Q4,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,5.5,$B,2022-Q1,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,3.8,$B,2022-Q2,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,2.8,$B,2022-Q3,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,1.8,$B,2022-Q4,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,1.0,$B,2023-Q1,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,0.9,$B,2023-Q2,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,1.3,$B,2023-Q3,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,1.8,$B,2023-Q4,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,1.5,$B,2024-Q1,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,2.1,$B,2024-Q2,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,2.7,$B,2024-Q3,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_asia_capital_inflows,3.8,$B,2024-Q4,quarterly,AFIRE,Asia-Pacific capital inflows to U.S. real estate
US National,National,foreign_capital_inflows,4.2,$B,2020-Q1,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,2.8,$B,2020-Q2,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,6.5,$B,2020-Q3,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,9.3,$B,2020-Q4,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,12.5,$B,2021-Q1,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,15.8,$B,2021-Q2,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,18.3,$B,2021-Q3,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,28.5,$B,2021-Q4,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,18.3,$B,2022-Q1,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,12.5,$B,2022-Q2,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,9.2,$B,2022-Q3,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,5.8,$B,2022-Q4,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,3.5,$B,2023-Q1,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,3.2,$B,2023-Q2,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,4.8,$B,2023-Q3,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,6.2,$B,2023-Q4,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,5.8,$B,2024-Q1,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,7.2,$B,2024-Q2,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,8.9,$B,2024-Q3,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_inflows,12.3,$B,2024-Q4,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital inflows
US National,National,foreign_capital_outflows,2.1,$B,2020-Q1,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,1.5,$B,2020-Q2,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,3.2,$B,2020-Q3,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,4.5,$B,2020-Q4,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,3.8,$B,2021-Q1,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,4.2,$B,2021-Q2,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,5.1,$B,2021-Q3,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,7.8,$B,2021-Q4,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,8.5,$B,2022-Q1,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,10.2,$B,2022-Q2,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,12.3,$B,2022-Q3,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,14.8,$B,2022-Q4,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,11.5,$B,2023-Q1,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,9.8,$B,2023-Q2,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,8.5,$B,2023-Q3,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,7.2,$B,2023-Q4,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
