market_name,neighborhood_name,score_category,score_value,rank_within_market,rank_nationally,data_source,period,notes
Miami,Miami Beach,amenity_score,90.0,4,16,Google Places / Yelp,2025-01-01,
Miami,Miami Beach,demographic_quality_score,82.0,4,16,Census ACS,2024-12-31,
Miami,Miami Beach,employment_economic_score,80.0,4,16,Labor Bureau / Tech Data,2024-12-31,
Miami,Miami Beach,real_estate_momentum_score,78.0,4,16,Zillow / Redfin,2024-11-01,
Miami,Miami Beach,development_investment_score,76.0,4,16,City Planning / CRE,2024-12-31,
Miami,Miami Beach,livability_safety_score,80.0,4,16,Crime Data / Surveys,2024-11-01,
Miami,Miami Beach,cultural_vibrancy_score,88.0,4,16,Cultural Institutions,2024-12-31,
Miami,Miami Beach,future_growth_catalysts_score,70.0,4,16,Development Pipeline,2024-12-31,
Miami,Miami Beach,composite_overall_score,80.9,4,16,Weighted Average,2024-12-31,
Miami,Miami Beach,investor_attractiveness_score,76.0,4,16,Investment Analysis,2024-12-31,
Miami,Miami Beach,resident_desirability_score,85.5,4,16,Lifestyle Index,2024-12-31,
Miami,Miami Beach,value_add_potential_score,63.0,4,16,Growth Potential,2024-12-31,
Miami,Buena Vista,accessibility_score,80.0,5,6,Walk Score / Transit Data,2025-01-01,
Miami,Buena Vista,amenity_score,80.0,5,6,Google Places / Yelp,2025-01-01,
Miami,Buena Vista,demographic_quality_score,68.0,5,6,Census ACS,2024-12-31,
Miami,Buena Vista,employment_economic_score,75.0,5,6,Labor Bureau / Tech Data,2024-12-31,
Miami,Buena Vista,real_estate_momentum_score,86.0,5,6,Zillow / Redfin,2024-11-01,
Miami,Buena Vista,development_investment_score,85.0,5,6,City Planning / CRE,2024-12-31,
Miami,Buena Vista,livability_safety_score,68.0,5,6,Crime Data / Surveys,2024-11-01,
Miami,Buena Vista,cultural_vibrancy_score,84.0,5,6,Cultural Institutions,2024-12-31,
Miami,Buena Vista,future_growth_catalysts_score,82.0,5,6,Development Pipeline,2024-12-31,
Miami,Buena Vista,composite_overall_score,78.7,5,6,Weighted Average,2024-12-31,
Miami,Buena Vista,investor_attractiveness_score,82.0,5,6,Investment Analysis,2024-12-31,
Miami,Buena Vista,resident_desirability_score,78.0,5,6,Lifestyle Index,2024-12-31,
Miami,Buena Vista,value_add_potential_score,55.0,5,6,Growth Potential,2024-12-31,
Miami,Little Havana,accessibility_score,78.0,6,8,Walk Score / Transit Data,2025-01-01,
Miami,Little Havana,amenity_score,82.0,6,8,Google Places / Yelp,2025-01-01,
Miami,Little Havana,demographic_quality_score,62.0,6,8,Census ACS,2024-12-31,
Miami,Little Havana,employment_economic_score,70.0,6,8,Labor Bureau / Tech Data,2024-12-31,
Miami,Little Havana,real_estate_momentum_score,84.0,6,8,Zillow / Redfin,2024-11-01,
Miami,Little Havana,development_investment_score,82.0,6,8,City Planning / CRE,2024-12-31,
Miami,Little Havana,livability_safety_score,65.0,6,8,Crime Data / Surveys,2024-11-01,
Miami,Little Havana,cultural_vibrancy_score,90.0,6,8,Cultural Institutions,2024-12-31,
Miami,Little Havana,future_growth_catalysts_score,79.0,6,8,Development Pipeline,2024-12-31,
Miami,Little Havana,composite_overall_score,76.9,6,8,Weighted Average,2024-12-31,
Miami,Little Havana,investor_attractiveness_score,78.8,6,8,Investment Analysis,2024-12-31,
Miami,Little Havana,resident_desirability_score,78.8,6,8,Lifestyle Index,2024-12-31,
Miami,Little Havana,value_add_potential_score,47.0,6,8,Growth Potential,2024-12-31,
Miami,Coconut Grove,accessibility_score,80.0,7,26,Walk Score / Transit Data,2025-01-01,
Miami,Coconut Grove,amenity_score,86.0,7,26,Google Places / Yelp,2025-01-01,
Miami,Coconut Grove,demographic_quality_score,81.0,7,26,Census ACS,2024-12-31,
Miami,Coconut Grove,employment_economic_score,76.0,7,26,Labor Bureau / Tech Data,2024-12-31,
Miami,Coconut Grove,real_estate_momentum_score,75.0,7,26,Zillow / Redfin,2024-11-01,
Miami,Coconut Grove,development_investment_score,70.0,7,26,City Planning / CRE,2024-12-31,
Miami,Coconut Grove,livability_safety_score,82.0,7,26,Crime Data / Surveys,2024-11-01,
Miami,Coconut Grove,cultural_vibrancy_score,85.0,7,26,Cultural Institutions,2024-12-31,
Miami,Coconut Grove,future_growth_catalysts_score,68.0,7,26,Development Pipeline,2024-12-31,
Miami,Coconut Grove,composite_overall_score,78.1,7,26,Weighted Average,2024-12-31,
Miami,Coconut Grove,investor_attractiveness_score,72.2,7,26,Investment Analysis,2024-12-31,
Miami,Coconut Grove,resident_desirability_score,83.2,7,26,Lifestyle Index,2024-12-31,
Miami,Coconut Grove,value_add_potential_score,39.0,7,26,Growth Potential,2024-12-31,
Miami,Coral Gables,accessibility_score,76.0,8,32,Walk Score / Transit Data,2025-01-01,
Miami,Coral Gables,amenity_score,88.0,8,32,Google Places / Yelp,2025-01-01,
Miami,Coral Gables,demographic_quality_score,86.0,8,32,Census ACS,2024-12-31,
Miami,Coral Gables,employment_economic_score,74.0,8,32,Labor Bureau / Tech Data,2024-12-31,
Miami,Coral Gables,real_estate_momentum_score,72.0,8,32,Zillow / Redfin,2024-11-01,
Miami,Coral Gables,development_investment_score,68.0,8,32,City Planning / CRE,2024-12-31,
Miami,Coral Gables,livability_safety_score,86.0,8,32,Crime Data / Surveys,2024-11-01,
Miami,Coral Gables,cultural_vibrancy_score,82.0,8,32,Cultural Institutions,2024-12-31,
Miami,Coral Gables,future_growth_catalysts_score,64.0,8,32,Development Pipeline,2024-12-31,
Miami,Coral Gables,composite_overall_score,77.3,8,32,Weighted Average,2024-12-31,
Miami,Coral Gables,investor_attractiveness_score,69.5,8,32,Investment Analysis,2024-12-31,
Miami,Coral Gables,resident_desirability_score,83.0,8,32,Lifestyle Index,2024-12-31,
Miami,Coral Gables,value_add_potential_score,31.0,8,32,Growth Potential,2024-12-31,
Miami,Midtown Miami,accessibility_score,84.0,9,9,Walk Score / Transit Data,2025-01-01,
Miami,Midtown Miami,amenity_score,87.0,9,9,Google Places / Yelp,2025-01-01,
Miami,Midtown Miami,demographic_quality_score,80.0,9,9,Census ACS,2024-12-31,
Miami,Midtown Miami,employment_economic_score,84.0,9,9,Labor Bureau / Tech Data,2024-12-31,
Miami,Midtown Miami,real_estate_momentum_score,88.0,9,9,Zillow / Redfin,2024-11-01,
Miami,Midtown Miami,development_investment_score,86.0,9,9,City Planning / CRE,2024-12-31,
Miami,Midtown Miami,livability_safety_score,78.0,9,9,Crime Data / Surveys,2024-11-01,
Miami,Midtown Miami,cultural_vibrancy_score,88.0,9,9,Cultural Institutions,2024-12-31,
Miami,Midtown Miami,future_growth_catalysts_score,80.0,9,9,Development Pipeline,2024-12-31,
Miami,Midtown Miami,composite_overall_score,83.9,9,9,Weighted Average,2024-12-31,
Miami,Midtown Miami,investor_attractiveness_score,84.5,9,9,Investment Analysis,2024-12-31,
Miami,Midtown Miami,resident_desirability_score,84.2,9,9,Lifestyle Index,2024-12-31,
Miami,Midtown Miami,value_add_potential_score,23.0,9,9,Growth Potential,2024-12-31,
Miami,Downtown Miami,accessibility_score,87.0,10,17,Walk Score / Transit Data,2025-01-01,
Miami,Downtown Miami,amenity_score,85.0,10,17,Google Places / Yelp,2025-01-01,
Miami,Downtown Miami,demographic_quality_score,75.0,10,17,Census ACS,2024-12-31,
Miami,Downtown Miami,employment_economic_score,90.0,10,17,Labor Bureau / Tech Data,2024-12-31,
Miami,Downtown Miami,real_estate_momentum_score,80.0,10,17,Zillow / Redfin,2024-11-01,
Miami,Downtown Miami,development_investment_score,82.0,10,17,City Planning / CRE,2024-12-31,
Miami,Downtown Miami,livability_safety_score,72.0,10,17,Crime Data / Surveys,2024-11-01,
Miami,Downtown Miami,cultural_vibrancy_score,78.0,10,17,Cultural Institutions,2024-12-31,
Miami,Downtown Miami,future_growth_catalysts_score,74.0,10,17,Development Pipeline,2024-12-31,
Miami,Downtown Miami,composite_overall_score,80.3,10,17,Weighted Average,2024-12-31,
Miami,Downtown Miami,investor_attractiveness_score,81.5,10,17,Investment Analysis,2024-12-31,
Miami,Downtown Miami,resident_desirability_score,80.5,10,17,Lifestyle Index,2024-12-31,
Miami,Downtown Miami,value_add_potential_score,15.0,10,17,Growth Potential,2024-12-31,
Chicago,West Loop,accessibility_score,89.0,1,10,Walk Score / Transit Data,2025-01-01,
Chicago,West Loop,amenity_score,91.0,1,10,Google Places / Yelp,2025-01-01,
Chicago,West Loop,demographic_quality_score,84.0,1,10,Census ACS,2024-12-31,
Chicago,West Loop,employment_economic_score,86.0,1,10,Labor Bureau / Tech Data,2024-12-31,
Chicago,West Loop,real_estate_momentum_score,85.0,1,10,Zillow / Redfin,2024-11-01,
Chicago,West Loop,development_investment_score,83.0,1,10,City Planning / CRE,2024-12-31,
Chicago,West Loop,livability_safety_score,82.0,1,10,Crime Data / Surveys,2024-11-01,
Chicago,West Loop,cultural_vibrancy_score,85.0,1,10,Cultural Institutions,2024-12-31,
Chicago,West Loop,future_growth_catalysts_score,76.0,1,10,Development Pipeline,2024-12-31,
Chicago,West Loop,composite_overall_score,84.6,1,10,Weighted Average,2024-12-31,
Chicago,West Loop,investor_attractiveness_score,82.5,1,10,Investment Analysis,2024-12-31,
Chicago,West Loop,resident_desirability_score,86.8,1,10,Lifestyle Index,2024-12-31,
Chicago,West Loop,value_add_potential_score,87.0,1,10,Growth Potential,2024-12-31,
Chicago,Logan Square,accessibility_score,88.0,2,12,Walk Score / Transit Data,2025-01-01,
Chicago,Logan Square,amenity_score,89.0,2,12,Google Places / Yelp,2025-01-01,
Chicago,Logan Square,demographic_quality_score,82.0,2,12,Census ACS,2024-12-31,
Chicago,Logan Square,employment_economic_score,84.0,2,12,Labor Bureau / Tech Data,2024-12-31,
Chicago,Logan Square,real_estate_momentum_score,84.0,2,12,Zillow / Redfin,2024-11-01,
Chicago,Logan Square,development_investment_score,80.0,2,12,City Planning / CRE,2024-12-31,
Chicago,Logan Square,livability_safety_score,80.0,2,12,Crime Data / Surveys,2024-11-01,
Chicago,Logan Square,cultural_vibrancy_score,90.0,2,12,Cultural Institutions,2024-12-31,
Chicago,Logan Square,future_growth_catalysts_score,74.0,2,12,Development Pipeline,2024-12-31,
Chicago,Logan Square,composite_overall_score,83.4,2,12,Weighted Average,2024-12-31,
Chicago,Logan Square,investor_attractiveness_score,80.5,2,12,Investment Analysis,2024-12-31,
Chicago,Logan Square,resident_desirability_score,86.8,2,12,Lifestyle Index,2024-12-31,
Chicago,Logan Square,value_add_potential_score,79.0,2,12,Growth Potential,2024-12-31,
Chicago,Pilsen,accessibility_score,82.0,3,11,Walk Score / Transit Data,2025-01-01,
Chicago,Pilsen,amenity_score,84.0,3,11,Google Places / Yelp,2025-01-01,
Chicago,Pilsen,demographic_quality_score,68.0,3,11,Census ACS,2024-12-31,
Chicago,Pilsen,employment_economic_score,76.0,3,11,Labor Bureau / Tech Data,2024-12-31,
Chicago,Pilsen,real_estate_momentum_score,86.0,3,11,Zillow / Redfin,2024-11-01,
Chicago,Pilsen,development_investment_score,82.0,3,11,City Planning / CRE,2024-12-31,
Chicago,Pilsen,livability_safety_score,72.0,3,11,Crime Data / Surveys,2024-11-01,
Chicago,Pilsen,cultural_vibrancy_score,92.0,3,11,Cultural Institutions,2024-12-31,
Chicago,Pilsen,future_growth_catalysts_score,79.0,3,11,Development Pipeline,2024-12-31,
Chicago,Pilsen,composite_overall_score,80.1,3,11,Weighted Average,2024-12-31,
Chicago,Pilsen,investor_attractiveness_score,80.8,3,11,Investment Analysis,2024-12-31,
Chicago,Pilsen,resident_desirability_score,82.5,3,11,Lifestyle Index,2024-12-31,
Chicago,Pilsen,value_add_potential_score,71.0,3,11,Growth Potential,2024-12-31,
Chicago,Wicker Park,accessibility_score,85.0,4,19,Walk Score / Transit Data,2025-01-01,
Chicago,Wicker Park,amenity_score,88.0,4,19,Google Places / Yelp,2025-01-01,
Chicago,Wicker Park,demographic_quality_score,80.0,4,19,Census ACS,2024-12-31,
Chicago,Wicker Park,employment_economic_score,82.0,4,19,Labor Bureau / Tech Data,2024-12-31,
Chicago,Wicker Park,real_estate_momentum_score,82.0,4,19,Zillow / Redfin,2024-11-01,
Chicago,Wicker Park,development_investment_score,78.0,4,19,City Planning / CRE,2024-12-31,
Chicago,Wicker Park,livability_safety_score,79.0,4,19,Crime Data / Surveys,2024-11-01,
Chicago,Wicker Park,cultural_vibrancy_score,89.0,4,19,Cultural Institutions,2024-12-31,
Chicago,Wicker Park,future_growth_catalysts_score,72.0,4,19,Development Pipeline,2024-12-31,
Chicago,Wicker Park,composite_overall_score,81.7,4,19,Weighted Average,2024-12-31,
Chicago,Wicker Park,investor_attractiveness_score,78.5,4,19,Investment Analysis,2024-12-31,
Chicago,Wicker Park,resident_desirability_score,85.2,4,19,Lifestyle Index,2024-12-31,
Chicago,Wicker Park,value_add_potential_score,63.0,4,19,Growth Potential,2024-12-31,
Chicago,Lincoln Park,accessibility_score,84.0,5,21,Walk Score / Transit Data,2025-01-01,
Chicago,Lincoln Park,amenity_score,90.0,5,21,Google Places / Yelp,2025-01-01,
Chicago,Lincoln Park,demographic_quality_score,86.0,5,21,Census ACS,2024-12-31,
Chicago,Lincoln Park,employment_economic_score,80.0,5,21,Labor Bureau / Tech Data,2024-12-31,
Chicago,Lincoln Park,real_estate_momentum_score,79.0,5,21,Zillow / Redfin,2024-11-01,
Chicago,Lincoln Park,development_investment_score,75.0,5,21,City Planning / CRE,2024-12-31,
Chicago,Lincoln Park,livability_safety_score,85.0,5,21,Crime Data / Surveys,2024-11-01,
Chicago,Lincoln Park,cultural_vibrancy_score,86.0,5,21,Cultural Institutions,2024-12-31,
Chicago,Lincoln Park,future_growth_catalysts_score,68.0,5,21,Development Pipeline,2024-12-31,
Chicago,Lincoln Park,composite_overall_score,81.4,5,21,Weighted Average,2024-12-31,
Chicago,Lincoln Park,investor_attractiveness_score,75.5,5,21,Investment Analysis,2024-12-31,
Chicago,Lincoln Park,resident_desirability_score,86.2,5,21,Lifestyle Index,2024-12-31,
Chicago,Lincoln Park,value_add_potential_score,55.0,5,21,Growth Potential,2024-12-31,
Chicago,Fulton Market,accessibility_score,87.0,6,14,Walk Score / Transit Data,2025-01-01,
Chicago,Fulton Market,amenity_score,88.0,6,14,Google Places / Yelp,2025-01-01,
Chicago,Fulton Market,demographic_quality_score,81.0,6,14,Census ACS,2024-12-31,
Chicago,Fulton Market,employment_economic_score,84.0,6,14,Labor Bureau / Tech Data,2024-12-31,
Chicago,Fulton Market,real_estate_momentum_score,83.0,6,14,Zillow / Redfin,2024-11-01,
Chicago,Fulton Market,development_investment_score,82.0,6,14,City Planning / CRE,2024-12-31,
Chicago,Fulton Market,livability_safety_score,80.0,6,14,Crime Data / Surveys,2024-11-01,
Chicago,Fulton Market,cultural_vibrancy_score,82.0,6,14,Cultural Institutions,2024-12-31,
Chicago,Fulton Market,future_growth_catalysts_score,75.0,6,14,Development Pipeline,2024-12-31,
Chicago,Fulton Market,composite_overall_score,82.4,6,14,Weighted Average,2024-12-31,
Chicago,Fulton Market,investor_attractiveness_score,81.0,6,14,Investment Analysis,2024-12-31,
Chicago,Fulton Market,resident_desirability_score,84.2,6,14,Lifestyle Index,2024-12-31,
Chicago,Fulton Market,value_add_potential_score,47.0,6,14,Growth Potential,2024-12-31,
Chicago,River North,accessibility_score,88.0,7,20,Walk Score / Transit Data,2025-01-01,
Chicago,River North,amenity_score,89.0,7,20,Google Places / Yelp,2025-01-01,
Chicago,River North,demographic_quality_score,83.0,7,20,Census ACS,2024-12-31,
Chicago,River North,employment_economic_score,85.0,7,20,Labor Bureau / Tech Data,2024-12-31,
Chicago,River North,real_estate_momentum_score,80.0,7,20,Zillow / Redfin,2024-11-01,
Chicago,River North,development_investment_score,80.0,7,20,City Planning / CRE,2024-12-31,
Chicago,River North,livability_safety_score,81.0,7,20,Crime Data / Surveys,2024-11-01,
Chicago,River North,cultural_vibrancy_score,80.0,7,20,Cultural Institutions,2024-12-31,
Chicago,River North,future_growth_catalysts_score,70.0,7,20,Development Pipeline,2024-12-31,
Chicago,River North,composite_overall_score,81.8,7,20,Weighted Average,2024-12-31,
Chicago,River North,investor_attractiveness_score,78.8,7,20,Investment Analysis,2024-12-31,
Chicago,River North,resident_desirability_score,84.5,7,20,Lifestyle Index,2024-12-31,
Chicago,River North,value_add_potential_score,39.0,7,20,Growth Potential,2024-12-31,
Chicago,Andersonville,accessibility_score,80.0,8,28,Walk Score / Transit Data,2025-01-01,
Chicago,Andersonville,amenity_score,86.0,8,28,Google Places / Yelp,2025-01-01,
Chicago,Andersonville,demographic_quality_score,79.0,8,28,Census ACS,2024-12-31,
Chicago,Andersonville,employment_economic_score,75.0,8,28,Labor Bureau / Tech Data,2024-12-31,
Chicago,Andersonville,real_estate_momentum_score,75.0,8,28,Zillow / Redfin,2024-11-01,
Chicago,Andersonville,development_investment_score,72.0,8,28,City Planning / CRE,2024-12-31,
Chicago,Andersonville,livability_safety_score,84.0,8,28,Crime Data / Surveys,2024-11-01,
Chicago,Andersonville,cultural_vibrancy_score,84.0,8,28,Cultural Institutions,2024-12-31,
Chicago,Andersonville,future_growth_catalysts_score,65.0,8,28,Development Pipeline,2024-12-31,
Chicago,Andersonville,composite_overall_score,77.8,8,28,Weighted Average,2024-12-31,
Chicago,Andersonville,investor_attractiveness_score,71.8,8,28,Investment Analysis,2024-12-31,
Chicago,Andersonville,resident_desirability_score,83.5,8,28,Lifestyle Index,2024-12-31,
Chicago,Andersonville,value_add_potential_score,31.0,8,28,Growth Potential,2024-12-31,
Chicago,Bronzeville,accessibility_score,76.0,9,13,Walk Score / Transit Data,2025-01-01,
Chicago,Bronzeville,amenity_score,78.0,9,13,Google Places / Yelp,2025-01-01,
Chicago,Bronzeville,demographic_quality_score,65.0,9,13,Census ACS,2024-12-31,
Chicago,Bronzeville,employment_economic_score,68.0,9,13,Labor Bureau / Tech Data,2024-12-31,
Chicago,Bronzeville,real_estate_momentum_score,82.0,9,13,Zillow / Redfin,2024-11-01,
Chicago,Bronzeville,development_investment_score,80.0,9,13,City Planning / CRE,2024-12-31,
Chicago,Bronzeville,livability_safety_score,70.0,9,13,Crime Data / Surveys,2024-11-01,
Chicago,Bronzeville,cultural_vibrancy_score,86.0,9,13,Cultural Institutions,2024-12-31,
Chicago,Bronzeville,future_growth_catalysts_score,78.0,9,13,Development Pipeline,2024-12-31,
Chicago,Bronzeville,composite_overall_score,75.9,9,13,Weighted Average,2024-12-31,
Chicago,Bronzeville,investor_attractiveness_score,77.0,9,13,Investment Analysis,2024-12-31,
Chicago,Bronzeville,resident_desirability_score,77.5,9,13,Lifestyle Index,2024-12-31,
Chicago,Bronzeville,value_add_potential_score,23.0,9,13,Growth Potential,2024-12-31,
Chicago,Lakeview,accessibility_score,82.0,10,25,Walk Score / Transit Data,2025-01-01,
Chicago,Lakeview,amenity_score,87.0,10,25,Google Places / Yelp,2025-01-01,
Chicago,Lakeview,demographic_quality_score,81.0,10,25,Census ACS,2024-12-31,
Chicago,Lakeview,employment_economic_score,78.0,10,25,Labor Bureau / Tech Data,2024-12-31,
Chicago,Lakeview,real_estate_momentum_score,76.0,10,25,Zillow / Redfin,2024-11-01,
Chicago,Lakeview,development_investment_score,74.0,10,25,City Planning / CRE,2024-12-31,
Chicago,Lakeview,livability_safety_score,83.0,10,25,Crime Data / Surveys,2024-11-01,
Chicago,Lakeview,cultural_vibrancy_score,82.0,10,25,Cultural Institutions,2024-12-31,
Chicago,Lakeview,future_growth_catalysts_score,68.0,10,25,Development Pipeline,2024-12-31,
Chicago,Lakeview,composite_overall_score,79.0,10,25,Weighted Average,2024-12-31,
Chicago,Lakeview,investor_attractiveness_score,74.0,10,25,Investment Analysis,2024-12-31,
Chicago,Lakeview,resident_desirability_score,83.5,10,25,Lifestyle Index,2024-12-31,
Chicago,Lakeview,value_add_potential_score,15.0,10,25,Growth Potential,2024-12-31,
Boston,Seaport District,accessibility_score,87.0,1,11,Walk Score / Transit Data,2025-01-01,
Boston,Seaport District,amenity_score,90.0,1,11,Google Places / Yelp,2025-01-01,
Boston,Seaport District,demographic_quality_score,83.0,1,11,Census ACS,2024-12-31,
Boston,Seaport District,employment_economic_score,85.0,1,11,Labor Bureau / Tech Data,2024-12-31,
Boston,Seaport District,real_estate_momentum_score,84.0,1,11,Zillow / Redfin,2024-11-01,
Boston,Seaport District,development_investment_score,88.0,1,11,City Planning / CRE,2024-12-31,
Boston,Seaport District,livability_safety_score,82.0,1,11,Crime Data / Surveys,2024-11-01,
Boston,Seaport District,cultural_vibrancy_score,88.0,1,11,Cultural Institutions,2024-12-31,
Boston,Seaport District,future_growth_catalysts_score,82.0,1,11,Development Pipeline,2024-12-31,
Boston,Seaport District,composite_overall_score,85.4,1,11,Weighted Average,2024-12-31,
Boston,Seaport District,investor_attractiveness_score,84.8,1,11,Investment Analysis,2024-12-31,
Boston,Seaport District,resident_desirability_score,86.8,1,11,Lifestyle Index,2024-12-31,
Boston,Seaport District,value_add_potential_score,87.0,1,11,Growth Potential,2024-12-31,
Boston,Back Bay,accessibility_score,86.0,2,17,Walk Score / Transit Data,2025-01-01,
Boston,Back Bay,amenity_score,91.0,2,17,Google Places / Yelp,2025-01-01,
Boston,Back Bay,demographic_quality_score,86.0,2,17,Census ACS,2024-12-31,
Boston,Back Bay,employment_economic_score,82.0,2,17,Labor Bureau / Tech Data,2024-12-31,
Boston,Back Bay,real_estate_momentum_score,79.0,2,17,Zillow / Redfin,2024-11-01,
Boston,Back Bay,development_investment_score,75.0,2,17,City Planning / CRE,2024-12-31,
Boston,Back Bay,livability_safety_score,86.0,2,17,Crime Data / Surveys,2024-11-01,
Boston,Back Bay,cultural_vibrancy_score,87.0,2,17,Cultural Institutions,2024-12-31,
Boston,Back Bay,future_growth_catalysts_score,68.0,2,17,Development Pipeline,2024-12-31,
Boston,Back Bay,composite_overall_score,82.2,2,17,Weighted Average,2024-12-31,
Boston,Back Bay,investor_attractiveness_score,76.0,2,17,Investment Analysis,2024-12-31,
Boston,Back Bay,resident_desirability_score,87.5,2,17,Lifestyle Index,2024-12-31,
Boston,Back Bay,value_add_potential_score,79.0,2,17,Growth Potential,2024-12-31,
Boston,Cambridge,accessibility_score,84.0,3,18,Walk Score / Transit Data,2025-01-01,
Boston,Cambridge,amenity_score,88.0,3,18,Google Places / Yelp,2025-01-01,
Boston,Cambridge,demographic_quality_score,88.0,3,18,Census ACS,2024-12-31,
Boston,Cambridge,employment_economic_score,90.0,3,18,Labor Bureau / Tech Data,2024-12-31,
Boston,Cambridge,real_estate_momentum_score,80.0,3,18,Zillow / Redfin,2024-11-01,
Boston,Cambridge,development_investment_score,78.0,3,18,City Planning / CRE,2024-12-31,
Boston,Cambridge,livability_safety_score,84.0,3,18,Crime Data / Surveys,2024-11-01,
Boston,Cambridge,cultural_vibrancy_score,86.0,3,18,Cultural Institutions,2024-12-31,
Boston,Cambridge,future_growth_catalysts_score,74.0,3,18,Development Pipeline,2024-12-31,
Boston,Cambridge,composite_overall_score,83.6,3,18,Weighted Average,2024-12-31,
Boston,Cambridge,investor_attractiveness_score,80.5,3,18,Investment Analysis,2024-12-31,
Boston,Cambridge,resident_desirability_score,85.5,3,18,Lifestyle Index,2024-12-31,
Boston,Cambridge,value_add_potential_score,71.0,3,18,Growth Potential,2024-12-31,
Boston,South End,accessibility_score,85.0,4,23,Walk Score / Transit Data,2025-01-01,
Boston,South End,amenity_score,89.0,4,23,Google Places / Yelp,2025-01-01,
Boston,South End,demographic_quality_score,81.0,4,23,Census ACS,2024-12-31,
Boston,South End,employment_economic_score,80.0,4,23,Labor Bureau / Tech Data,2024-12-31,
Boston,South End,real_estate_momentum_score,81.0,4,23,Zillow / Redfin,2024-11-01,
Boston,South End,development_investment_score,77.0,4,23,City Planning / CRE,2024-12-31,
Boston,South End,livability_safety_score,83.0,4,23,Crime Data / Surveys,2024-11-01,
Boston,South End,cultural_vibrancy_score,88.0,4,23,Cultural Institutions,2024-12-31,
Boston,South End,future_growth_catalysts_score,72.0,4,23,Development Pipeline,2024-12-31,
Boston,South End,composite_overall_score,81.8,4,23,Weighted Average,2024-12-31,
Boston,South End,investor_attractiveness_score,77.5,4,23,Investment Analysis,2024-12-31,
Boston,South End,resident_desirability_score,86.2,4,23,Lifestyle Index,2024-12-31,
Boston,South End,value_add_potential_score,63.0,4,23,Growth Potential,2024-12-31,
Boston,Fort Point,accessibility_score,88.0,5,15,Walk Score / Transit Data,2025-01-01,
Boston,Fort Point,amenity_score,87.0,5,15,Google Places / Yelp,2025-01-01,
Boston,Fort Point,demographic_quality_score,80.0,5,15,Census ACS,2024-12-31,
Boston,Fort Point,employment_economic_score,84.0,5,15,Labor Bureau / Tech Data,2024-12-31,
Boston,Fort Point,real_estate_momentum_score,82.0,5,15,Zillow / Redfin,2024-11-01,
Boston,Fort Point,development_investment_score,86.0,5,15,City Planning / CRE,2024-12-31,
Boston,Fort Point,livability_safety_score,80.0,5,15,Crime Data / Surveys,2024-11-01,
Boston,Fort Point,cultural_vibrancy_score,85.0,5,15,Cultural Institutions,2024-12-31,
Boston,Fort Point,future_growth_catalysts_score,80.0,5,15,Development Pipeline,2024-12-31,
Boston,Fort Point,composite_overall_score,83.6,5,15,Weighted Average,2024-12-31,
Boston,Fort Point,investor_attractiveness_score,83.0,5,15,Investment Analysis,2024-12-31,
Boston,Fort Point,resident_desirability_score,85.0,5,15,Lifestyle Index,2024-12-31,
Boston,Fort Point,value_add_potential_score,55.0,5,15,Growth Potential,2024-12-31,
Boston,Downtown,accessibility_score,88.0,6,22,Walk Score / Transit Data,2025-01-01,
Boston,Downtown,amenity_score,88.0,6,22,Google Places / Yelp,2025-01-01,
Boston,Downtown,demographic_quality_score,78.0,6,22,Census ACS,2024-12-31,
Boston,Downtown,employment_economic_score,88.0,6,22,Labor Bureau / Tech Data,2024-12-31,
Boston,Downtown,real_estate_momentum_score,78.0,6,22,Zillow / Redfin,2024-11-01,
Boston,Downtown,development_investment_score,80.0,6,22,City Planning / CRE,2024-12-31,
Boston,Downtown,livability_safety_score,78.0,6,22,Crime Data / Surveys,2024-11-01,
Boston,Downtown,cultural_vibrancy_score,84.0,6,22,Cultural Institutions,2024-12-31,
Boston,Downtown,future_growth_catalysts_score,70.0,6,22,Development Pipeline,2024-12-31,
Boston,Downtown,composite_overall_score,81.3,6,22,Weighted Average,2024-12-31,
Boston,Downtown,investor_attractiveness_score,79.0,6,22,Investment Analysis,2024-12-31,
Boston,Downtown,resident_desirability_score,84.5,6,22,Lifestyle Index,2024-12-31,
Boston,Downtown,value_add_potential_score,47.0,6,22,Growth Potential,2024-12-31,
Boston,Beacon Hill,accessibility_score,82.0,7,29,Walk Score / Transit Data,2025-01-01,
Boston,Beacon Hill,amenity_score,87.0,7,29,Google Places / Yelp,2025-01-01,
Boston,Beacon Hill,demographic_quality_score,85.0,7,29,Census ACS,2024-12-31,
Boston,Beacon Hill,employment_economic_score,78.0,7,29,Labor Bureau / Tech Data,2024-12-31,
Boston,Beacon Hill,real_estate_momentum_score,76.0,7,29,Zillow / Redfin,2024-11-01,
Boston,Beacon Hill,development_investment_score,72.0,7,29,City Planning / CRE,2024-12-31,
Boston,Beacon Hill,livability_safety_score,86.0,7,29,Crime Data / Surveys,2024-11-01,
Boston,Beacon Hill,cultural_vibrancy_score,84.0,7,29,Cultural Institutions,2024-12-31,
Boston,Beacon Hill,future_growth_catalysts_score,64.0,7,29,Development Pipeline,2024-12-31,
Boston,Beacon Hill,composite_overall_score,79.3,7,29,Weighted Average,2024-12-31,
Boston,Beacon Hill,investor_attractiveness_score,72.5,7,29,Investment Analysis,2024-12-31,
Boston,Beacon Hill,resident_desirability_score,84.8,7,29,Lifestyle Index,2024-12-31,
